                Creekside Elementary School   Easley Elementary School   Eastway Elementary School   Hope Valley Elementary School   Bethesda Elementary School   Holt Elementary Language Academy   Hillandale Elementary School   Mangum Elementary School   Glenn Elementary School   Eno Valley Elementary School   Merrick-Moore Elementary School   Oak Grove Elementary School   Y.E. Smith Elementary School   E.K. Powe Elementary School   Forest View Elementary School   Lakewood Elementary School   Little River School   C.C. Spaulding Elementary School   Fayetteville St Elementary School   Southwest Elementary School   Parkwood Elementary School   W.G. Pearson Elementary School   Spring Valley Elementary School   Burton Magnet Elementary School   Club Boulevard Magnet Elementary   George Watts Montessori Magnet School   Morehead Montessori Magnet School   Pearsontown Magnet Elementary School   R. N. Harris Magnet Elementary School   Sandy Ridge Magnet Elementary School
370630001011              0.022194470051818252   0.005271344838109425   0.0010077669003825155   0.006572835592319436   0.008306703251665661   0.0019982167147095335   0.003987274824981257   0.02189445919201112   0.0016948616205311922   0.005172375454904687   0.0009395463159316481   0.005182862946384844   0.0013527430293671684   0.0020665439959239654   0.014084061061767662   0.004830216228676399   0.006137953795557445   0.002688283733644931   0.004086895419890573   0.010774926041328351   0.01776121687302549   0.004948826076504918   0.008333573664906085   0.0019247480703284353   0.00037507064461671534   0.0012369183727522887   0.0024013907427735274   0.00889855413088   0.0025736948115260764   0.0013334721837491407
370630001012              0.02193662933291183   0.004025734611199462   0.0013954104507230614   0.006562695901903602   0.00996513300071527   0.001267364781732432   0.0029524785125906693   0.020111474232184616   0.002228081792183615   0.003997840096539968   0.0015746876052191317   0.006573969126150363   0.0019736715037105466   0.0016781342192796807   0.013088809014055422   0.004650360023113413   0.005437248362796912   0.0029602641097943782   0.004540483052506713   0.011448485993329644   0.019138636065190357   0.005455433612382922   0.010091974263893942   0.0024267657482051324   0.00024304449408097672   0.00106550680216136   0.002439493882634982   0.00972412194066989   0.0032230030092285206   0.0010479087234237247
370630001021              0.017138916966972485   0.0034801613441172432   0.001263853572024793   0.00425096351302502   0.010863825772770504   0.001206550553226998   0.0018881069703017665   0.022552579449396166   0.004263643089032686   0.004092815065582306   0.002793464583876679   0.008628572267043253   0.0022163156761070774   0.0004906585551900414   0.009132132152489368   0.002620755283055617   0.007450019005859065   0.001921629898330604   0.0033341782898736686   0.009156977712244172   0.01700027756022487   0.004101395770287286   0.012005325499571801   0.0020476641432623523   3.527314009297321e-05   0.0002500017312426295   0.0012520257728742266   0.008025871468398695   0.002882692206393404   0.00224913736868587
370630001022              0.01943649500346851   0.002549179961846725   0.0019647678787045033   0.005589637337165542   0.012481929976567864   0.0006135230121923656   0.001452656187848872   0.01952991679247712   0.00404947257324902   0.002922918567808653   0.003100633990429792   0.009370361556795959   0.0029934638438513894   0.0008439204426179942   0.010181134517119252   0.00362797618321686   0.005858571054321488   0.0029439740170609037   0.004644373688083763   0.011254998487923069   0.01981415448651892   0.005544808002668122   0.013230780309526728   0.0030005333535211604   0.00018931014187043466   0.000662279328813994   0.00208526909935819   0.009999600571724714   0.003982005644405087   0.0015289090366349934
370630002001              0.019519741449569243   0.006580505732175018   0.0003614823996240903   0.005109136856730352   0.006579501215255602   0.002911484478150813   0.0046880150797964665   0.025789923341798842   0.0021996027329424543   0.00678375030275625   0.0007980214872574062   0.004537032231249003   0.0006231723266975602   0.0018148535330844784   0.01293176316038057   0.0037720066178964676   0.008300460703127056   0.0016343796826335313   0.002682600349506525   0.008397410147059397   0.01452526806349819   0.003380777494239224   0.007102185895331821   0.0009694781672111206   0.0003855113632897776   0.0009226222062904127   0.0015717883169659311   0.006684167690790406   0.0014429829479530366   0.00242856654129681
370630002002              0.017060227037224377   0.006301564468107702   0.00023940630164846608   0.0038980197824028   0.006937337598564752   0.002861021357616443   0.004140129600256118   0.027037588833173743   0.0031680552066969438   0.006826243947075221   0.001350427969188767   0.0054876018962535964   0.000682726445762671   0.0011840301682718155   0.010920925971206953   0.002708909881041914   0.009296958225107984   0.0010576025276159413   0.002015264772894208   0.007174592597173188   0.01335728029186132   0.002637082126337164   0.007969594727877468   0.0007186333132222111   0.00024158068659938526   0.000472824045517744   0.0009272936935673349   0.005756290979419022   0.0012070192903367194   0.0030016247339597012
370630002003              0.016954269572988383   0.005222726665547495   0.0004950571063352514   0.0039052214424388754   0.008205238850635052   0.0021897333737329   0.0032546142154697257   0.025404679568343948   0.0034642103702780887   0.0057825556278233705   0.0017608886097311835   0.006492019855742088   0.0011173863387769082   0.0008372270349427232   0.010174595722528013   0.002565467441268534   0.008574226451438354   0.001251070302010764   0.0023649885168015626   0.0077460644858420484   0.014504787647767744   0.0030360620314815487   0.009282749208457286   0.001077919345886085   7.057871636962321e-05   0.00029165265784625077   0.0009329640316018727   0.006431537442499192   0.001686598987214794   0.0026518536621413895
370630003011              0.015232111654123429   0.0031200913742418395   0.0017155050078862567   0.003563897121646846   0.012267516518227193   0.0012626420746149967   0.0013738403196572443   0.023338726841796442   0.005751690386643793   0.00404980019626641   0.003950832219890478   0.01045318712216393   0.0029264939962374164   0.00016777888985847287   0.007324048306000333   0.001996489126603821   0.008456050931482762   0.0019185614489564764   0.0033246535634836   0.008740426491126586   0.016922104547906068   0.004045281637588545   0.0139064239491314   0.0024310099821720425   0.00025377541561020833   0.00017841350346915828   0.0010921955753289104   0.007935912531757598   0.00333989887622503   0.0030465991906755015
370630003012              0.013845600275354449   0.0038073895961962356   0.0014550173529719389   0.0028412433037449656   0.011505585426556626   0.0017692949687283452   0.0017480868812002758   0.02537866494533281   0.006116681330987501   0.004903330304939019   0.003975849558029658   0.010254211165731941   0.0026356346818088585   7.12867137921679e-05   0.006708059845332551   0.0014806883736205201   0.009633746352223284   0.0014326550040254407   0.0026621354384471713   0.007569996972257781   0.015334798866602438   0.0032982800401793037   0.013416198330528957   0.0020119860548890663   0.0003133577164085214   6.163353222958626e-05   0.0007121648326716757   0.006862150604838442   0.0028358860193057785   0.0036778423929878755
370630003013              0.01319825079247821   0.0042509593147132705   0.0013065653484599627   0.002498527447064987   0.011011758254073228   0.0020839396555989965   0.002022098177252388   0.02652533342275913   0.0062621938872763384   0.00542246563877644   0.003947265226999091   0.010056459778631508   0.002453904440443347   6.428801665807408e-05   0.006495327757464196   0.0012524156022002586   0.010273735093992733   0.0011832568058447134   0.0023121234525360326   0.006954535706667858   0.01446008912853934   0.0029028153979756867   0.013047163856706408   0.0017770639600727042   0.00036231208412597935   2.7569157158064164e-05   0.0005329668069908962   0.006281881607766489   0.0025478107110949175   0.004018127575688271
